"text";"label";"source"
"Algo bueno que le puedo encontrar al incendio de Villava es que esta tan cerca del Instituto... seria una pena que se quemase...";"positive";"intertass_2017"
"El problema de las ofertas ahorita, esque no llegó al mínimo para regalarle a mi amigo secreto. Y siento que lo voa estafar";"negative";"intertass_2017"
"-Amor 1:02 : Acabo de ver a mi hermana con su pretendiente -Camila Díaz 1:03 : uyyy no te exhaltes es normal jaja -Amor 1:04:Casi le pego";"neutral";"intertass_2017"
"@user se habia puesto octavo pero en la última vuelta se ha puesto 4";"positive";"intertass_2017"
"Tan desesperado que hasta stalkea";"negative";"intertass_2017"
"@user Yo tengo un par, pero son sólo R";"neutral";"intertass_2017"
"@user Es una buena forma de dar la bienvenida a mi casa";"positive";"intertass_2017"
"me cago en dios ya no soy teen el cumpleaños más triste de mi vida";"negative";"intertass_2017"
"Me recomendais alguna silla gaming buena please";"neutral";"intertass_2017"
"@user tengo que hablar todavía con las librerías pero a ver si cae la primera este mes ya  @user";"positive";"intertass_2017"
"@user una oleada de cosas homófobas días anteriores";"negative";"intertass_2017"
"me olvide de un pequeño detalle y ahora debo ir a Wong";"neutral";"intertass_2017"
"@user @user @user @user @user felicidades chicos !!nosotros como vuestros fans estamos super orgullosos";"positive";"intertass_2017"
"Tan sólo es un mal día no una mala vida";"negative";"intertass_2017"
"Que ganas de cagarla y decirle a mis papás que no se quedó donde una amiga si no donde su nuevo novio";"neutral";"intertass_2017"
"@user ahh ya ya jajaja. Bueno, buenas noches, que descanse";"positive";"intertass_2017"
"@user Yo mismo quiero hacerlo pero muchas veces me da pereza y me enfado conmigo mismo";"negative";"intertass_2017"
"@user oye pero es carbohidrato";"neutral";"intertass_2017"
"Soy muy poco cariñoso pero el amor esta";"positive";"intertass_2017"
"@user hoy te he visto (y tu a mi) y no me has saludado, mala gente  (no te dije nada porque ibas acompañada)";"negative";"intertass_2017"
"Todos vamos a ser puteados mañana, bonita Navidad eh #despedidos";"neutral";"intertass_2017"
"@user La vida nos lleva por caminos inextricables jajaja Me alegro de que te haya molado el programa de hoy";"positive";"intertass_2017"
"Mi imposible quiere irse a Europa. Yo tenía pequeñas esperanzas sabiendo que era imposible, pero ahora se las lleva para Europa";"negative";"intertass_2017"
"@user pero no es lo mismo";"neutral";"intertass_2017"
"@user que nos regales con capturas de imagen de tus actividades ya no es sorpresa. Lo sorprendente es que tienes inivitado!";"positive";"intertass_2017"
"@user y vos tan sano";"negative";"intertass_2017"
"@user @user Vaya. No hemos invitado a nadie, la gente sea ido metiendo sola a la conversación.";"neutral";"intertass_2017"
"@user @user @user @user @user soy la de atras JAJAJA me meo jo que foto mas chula";"positive";"intertass_2017"
"Me cago en la puta ola de calor que está haciendo  haber si nos morimos";"negative";"intertass_2017"
".@user hola, envié un correo debido a que mi usuario está supendido. Quisiera me ayuden con el inconveniente. Gracias";"neutral";"intertass_2017"
"@user en eso estamos claros, pero yo tengo fe en que los ticos somos solidarios cuando mas se necesita";"positive";"intertass_2017"
"@user lo siento Juan ya sabes que soy hetero";"negative";"intertass_2017"
"Yo todo feliz por recibir la orden patronal Y DE AHORA EN ADELANTE VA A SER DIGITAL";"neutral";"intertass_2017"
"Tengo hora y media libre en Heredia.";"positive";"intertass_2017"
"por qué el concurso de #SoyJustDancer es solo para españa? @user";"negative";"intertass_2017"
"@user @user ¡Hola, Irene! Para que la participación sea válida tiene que ser a través de Instagram";"neutral";"intertass_2017"
"@user @user Bien! Yo no se que tiene el mundo en contra de la tercera generación  Mi fav es la primera pero merece la pena.";"positive";"intertass_2017"
"@user @user mis amigos hablando jodes .... K bonita amistad";"negative";"intertass_2017"
". @user necesito el libro de @user. Y también esa obra q os comento que no acabo de localizar. En breve, pasaré a veros";"neutral";"intertass_2017"
"Buenos dias, vamos a hacer algunos recados y a empezar el dia con energia!!";"positive";"intertass_2017"
"@user ni tu como soportas el calor sevillano hija mía";"negative";"intertass_2017"
"El viernes dejo de ver a muchas personas por un buen tiempo y ah la";"neutral";"intertass_2017"
"Buen partido a todos @user , suerte en la final de losers y a ver si nos volvemos a ver en la gran final. Saludo a esos casters";"positive";"intertass_2017"
"Ahora que estoy en Madrid casi no puedo hacer fotos chachis, solo a mi careto y no";"negative";"intertass_2017"
"A las 17:30 pillo el bus";"neutral";"intertass_2017"
"@user Pablo de día y Paula de noche  Aquí me tenéis. Un verdadero placer chic@s!";"positive";"intertass_2017"
"@user @user @user lo mas gracioso es que diciendo esas cosas solo fomenta aun mas el odio hacia el feminismo";"negative";"intertass_2017"
"Tres cosas para lo que no soy buena: 1- cocinar 2- maquillaje 3- cantar. Pero así me quieren";"neutral";"intertass_2017"
"@user 👍🏻 aunque mejor todavía no tener caja tonta.  Desde que no veo la tele el día me cunde mucho más";"positive";"intertass_2017"
"@user @user ya lo sé, pobre Uno  Te acompaño en los feels";"negative";"intertass_2017"
"@user Seguirme es lo único que tienes que hacer.";"neutral";"intertass_2017"
"@user Toca un tema maravilloso, porque sin dejar de ser ficción es algo que podría darse. Un Gran Hermano vol.02";"positive";"intertass_2017"
"Terminarán odiándome, como casi todos los padres que me conocen";"negative";"intertass_2017"
"Camino a casa solo fueron 3 chelas";"neutral";"intertass_2017"
"Hoy ha hecho un día espléndido. En todos los sentidos.";"positive";"intertass_2017"
"@user Pues tuvo que ser al ponerme el pijama pq últimamente uso vestidos largos. Tengo un ronchón considerable";"negative";"intertass_2017"
"@user igual Diana desearte una feliz navidad espero la pasé muy bien con la familia Dios te dé muchas bendiciones te amamos";"neutral";"intertass_2017"
"amo el fanart de roe deer";"positive";"intertass_2017"
"Menciono a Sofía en cosas bonitas y ella me lo paga bloqueandome por wa";"negative";"intertass_2017"
"@user me pasa exactamente lo mismo";"neutral";"intertass_2017"
"@user Gracias primito, le haré presente los saludos! Estás invitado si puedes vienes";"positive";"intertass_2017"
"Este día sera, muy pero muy largo ..";"negative";"intertass_2017"
"@user si , tengo q ver, para ir a la clínica tengo q pedir mínimo 2 días de vacaciones xq ni carnet tengo y no tengo dias";"neutral";"intertass_2017"
"@user Mira,así haces ejercicio JAJAJA";"positive";"intertass_2017"
"Más le vale venirse porque hacerme ilusiones está feísimo";"negative";"intertass_2017"
"En pocos minutos empieza Combate!! Usa el HT #CbtHastaSiempre y coméntanos que fue lo que más te gusto de tu programa favorito...";"neutral";"intertass_2017"
"@user jaja ya veremos... Que siempre es mejor poco de calidad que mucho... Espero coincidir con los que quiero... Abrazo crack!";"positive";"intertass_2017"
"hoy ha sido un día muy malo para mi";"negative";"intertass_2017"
"Cada dia se acerca mas la navidad agamos que todos los niños tengan un motivo x cual sonreir invitalo a tu casa buenos dias!!!!";"neutral";"intertass_2017"
"Hoy por primera vez me ha funcionado el sad.";"positive";"intertass_2017"
"Que triste que conozcan el Trap por esos artistas y no por el Trap genuino";"negative";"intertass_2017"
"Feliz de ver a mis amigos felices #BuenaVibraAlFin";"neutral";"intertass_2017"
"@user @user @user me lo pase genial";"positive";"intertass_2017"
"Puto, PS4 pro se queda pillado( congelado), pensaba que era solo yo , pero no , ya son varios amigos que es lo mismo";"negative";"intertass_2017"
"@user Muchaas!! Y algunas muy bonitaas! Pero es verdad que se tiende a interpretar los 40 principales..";"neutral";"intertass_2017"
"@user bueno igual la veré porque el protagonista es muy guapo";"positive";"intertass_2017"
"Mi consejo para sacar notas molonas es... ESTUDIAD y dejar de bajar tanto a cangas";"negative";"intertass_2017"
"Quiero como tener carro para hacer todo rápido";"neutral";"intertass_2017"
"@user no lo es, tranquila";"positive";"intertass_2017"
"tío q yo me acuerdo que me hice una foto súper chachi saltando en la cama y no la encuentro";"negative";"intertass_2017"
"La vida es demasiado corta para seguir las reglas...";"neutral";"intertass_2017"
"Él se ha ganado un lugar especial en mi corazón.";"positive";"intertass_2017"
"@user jajajaja la tuya y la d mucha gente seguro!! Pero yo no puedo sin mi melena me muero";"negative";"intertass_2017"
"@user @user @user es que es una reivindicación muy de moda... Ya sabes... de gente pedante como yo";"neutral";"intertass_2017"
"@user Mis Felicitaciones para Usted Señor Presidente. Su mensaje fue muy bueno, firme y directo. Mi familia y yo le mandamos saludos!";"positive";"intertass_2017"
"@user ultimo dia hoy? Nooooo  que yo iba el miercoles que vuelvo de las vacaciones.";"negative";"intertass_2017"
"Siempre ando metida en google buscando imágenes lindas  si me encanta. de lo que sea me gustaría que sean solo para mi pero no se puede";"neutral";"intertass_2017"
"@user @user claro jeje lo que sea será, siempre ahí que ser positivo y tener una sonrisa";"positive";"intertass_2017"
"@user que me quiero poner las pulseras en la mano izquierda para que no me molesten al escribir pero";"negative";"intertass_2017"
"Vamos a trabajar más en ello No puedo volver a ser una persona flemática";"neutral";"intertass_2017"
"@user aah Ok! Pues está genial porque no da sensación de estar encerrado";"positive";"intertass_2017"
"16 chocolates Ferrero no fueron suficientes, pa la próxima ojalá me regalen la de 54";"negative";"intertass_2017"
"Dicen que Twitch va mal hoy, pero aún así os pondré stream en 20 mins";"neutral";"intertass_2017"
"Que GUSTAZO me da que España le gane a Bélgica en su puta CASA y encima con goles de un CANARIO !";"positive";"intertass_2017"
"@user muy underground ya mano";"negative";"intertass_2017"
"¿Un poquito de DB película 4 en catalán? Nueva lista en nuestro canal de YouTube   http";"neutral";"intertass_2017"
"@user la segunda! Of course! Con ese ritmo me imagino que estará genial";"positive";"intertass_2017"
"¿Cuándo se dará cuenta Apple que su navegador #safari no es competitivo sin extensiones?. MOZ no tiene extensiones para safari";"negative";"intertass_2017"
"#SumateAlSi  Que así sean los futuros ataques en Colombia...  http";"neutral";"intertass_2017"
"@user es un gran, gran tipo  @user";"positive";"intertass_2017"
"Mi móvil no me deja abrir los grupos y tengo unos 600 mensajes así de regalo";"negative";"intertass_2017"
"Eso sí voy a ir muy muy lenta";"neutral";"intertass_2017"
"@user yupiiiiiiiiiiiiiiiiiiiiiiiiiiiii!!!!! es que no os puedo escuchar todo el programa y así os disfruto en mis ratos libres.";"positive";"intertass_2017"
"Ya tengo fiebre de nuevo y mami ""se puede tomar una pastilla hasta las 12"" valdré verga hasta esa hora";"negative";"intertass_2017"
"alguien que me de algún plan guay pa el lunes?";"neutral";"intertass_2017"
"Me acabo de dar cuenta de que hoy un amigo duerme líder. Enhorabuena @user y que mañana sigas así";"positive";"intertass_2017"
"Mi profe de comunicación se parece a la profesora Umbridge. Yo sé que en el fondo es malvada y nos quiere ver quedarnos.";"negative";"intertass_2017"
"@user el resto puedo dudar pero de ese grupo lo tengo claro";"neutral";"intertass_2017"
"Amnesia ✨  Terminas de verlo y no tienes npi de que has visto  Los protas son re lindos 🌚 Esta bien la verdad 👌 http";"positive";"intertass_2017"
"La lluvia definitivo que no me tiee piedad cuando ando en bus";"negative";"intertass_2017"
"Me he en encontrado como 8761653729751528763 Colombianos entre Lima y Nasca, Perú.";"neutral";"intertass_2017"
"@user Denada  porcierto hazme un hueco en tu agenda de combates quiero ver lo que es capaz tu monotype contra el mio";"positive";"intertass_2017"
"@user Dios por mi le daría todo mi dinero pero no tengo y soy menor no tengo tarjeta de PayPal Dios que mal la debe estar pasando";"negative";"intertass_2017"
"Quiero comer algo rico pero no hay con quien salir #foreveralone";"neutral";"intertass_2017"
"Qué bueno que las aprovecharon @user @user";"positive";"intertass_2017"
"Un gilipollas se me ha cruzado entero en una rotonda  y ya le estaba viendo que lo iba a hacer";"negative";"intertass_2017"
"@user si o si regresaras a Perú baby! Es más, cuando leas esto es probable que estés aquí ya #PorFin";"neutral";"intertass_2017"
"@user Me los pusieron hace bien poco en casa de un colega, le dan serio";"positive";"intertass_2017"
"El primer año que empecé a vivir lejos de mi casa mami me llamaba todos los días, ya no, se pasan los días y nada, el amor se acaba";"negative";"intertass_2017"
"No pude con mi genio y voy a almorzar. Para colmo combinado de pollo con gaseosa";"neutral";"intertass_2017"
"@user mejor así, que solo un grupo selecto lo sepa";"positive";"intertass_2017"
"La gente se descojona de mi cuando me indigno y no se lo toman en serio";"negative";"intertass_2017"
"@user he dicho acabadas  Better Call Saul saca en 2017 otra temporada";"neutral";"intertass_2017"
"@user @user ha sido genial conocerte maite te quiero mucho en serio una monada de chica";"positive";"intertass_2017"
